"MONATSZAHL","AUSPRÄGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERÄND_VORMONAT_PROZENT","VERÄND_VORJAHRESMONAT_PROZENT","ZWÖLF_MONATE_MITTELWERT"
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201605",4.6,4.8,-4.17,-4.17,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201606",4.4,4.8,-4.35,-8.33,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201607",4.4,4.9,0,-10.2,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201608",4.6,5,4.55,-8,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201609",4.5,4.9,-2.17,-8.16,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201610",4.3,4.7,-4.44,-8.51,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201611",4.2,4.7,-2.33,-10.64,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201612",4.2,4.6,0,-8.7,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201501",5.4,5.7,12.5,-5.26,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201502",5.3,5.6,-1.85,-5.36,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201503",5.1,5.5,-3.77,-7.27,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201504",5.1,5.4,0,-5.56,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201505",4.8,5.1,-5.88,-5.88,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201506",4.8,5.1,0,-5.88,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201507",4.9,5.1,2.08,-3.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201508",5,5.1,2.04,-1.96,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201509",4.9,5.1,-2,-3.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201510",4.7,4.9,-4.08,-4.08,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201511",4.7,4.8,0,-2.08,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2015,"201512",4.6,4.8,-2.13,-4.17,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201401",5.7,5.5,14,3.64,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201402",5.6,5.4,-1.75,3.7,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201403",5.5,5.4,-1.79,1.85,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201404",5.4,5.3,-1.82,1.89,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201405",5.1,5.1,-5.56,0,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201406",5.1,5,0,2,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201407",5.1,5.1,0,0,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201408",5.1,5.3,0,-3.77,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201409",5.1,5.2,0,-1.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201410",4.9,5.1,-3.92,-3.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201411",4.8,5,-2.04,-4,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2014,"201412",4.8,5,0,-4,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201301",5.5,5.2,12.24,5.77,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201302",5.4,5.1,-1.82,5.88,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201303",5.4,5.1,0,5.88,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201304",5.3,5.1,-1.85,3.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201305",5.1,4.8,-3.77,6.25,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201306",5,4.8,-1.96,4.17,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201307",5.1,4.9,2,4.08,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201308",5.3,5,3.92,6,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201309",5.2,4.9,-1.89,6.12,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201310",5.1,4.8,-1.92,6.25,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201311",5,4.8,-1.96,4.17,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2013,"201312",5,4.9,0,2.04,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201201",5.2,5.8,13.04,-9.78,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201202",5.1,5.6,-1.92,-8.45,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201203",5.1,5.5,0,-7.62,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201204",5.1,5.4,0,-4.86,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201205",4.8,5.2,-5.88,-8.26,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201206",4.8,5.1,0,-5.15,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201207",4.9,5,2.08,-2.64,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201208",5,5.1,2.04,-2.28,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201209",4.9,4.9,-2,0.07,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201210",4.8,4.8,-2.04,0,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201211",4.8,4.7,0,2.13,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2012,"201212",4.9,4.6,2.08,6.52,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201101",5.8,6.3,9.34,-8.99,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201102",5.6,6.2,-3.34,-10.24,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201103",5.5,6.1,-0.91,-9.06,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201104",5.4,5.9,-2.9,-9.9,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201105",5.2,5.6,-2.4,-6.36,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201106",5.1,5.4,-3.27,-6.3,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201107",5,5.4,-0.55,-6.64,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201108",5.1,5.5,1.67,-6.75,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201109",4.9,5.3,-4.3,-7.15,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201110",4.8,5.2,-1.97,-8.35,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201111",4.7,5.2,-2.08,-9.88,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2011,"201112",4.6,5.3,-2.13,-12.73,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201001",6.3,5.8,8.57,8.49,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201002",6.2,5.9,-1.99,5.42,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201003",6.1,5.9,-2.2,2.09,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201004",5.9,6.1,-1.99,-2.56,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201005",5.6,5.9,-6.09,-6.02,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201006",5.4,6,-3.34,-9.4,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201007",5.4,6,-0.19,-10.58,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201008",5.5,6.2,1.79,-11.64,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201009",5.3,6.2,-3.89,-14.34,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201010",5.2,6,-0.69,-12.29,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201011",5.2,5.9,-0.42,-11.36,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2010,"201012",5.3,5.8,1.07,-9.63,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200901",5.8,5.9,12.03,-1.42,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200902",5.9,5.8,0.87,2.11,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200903",5.9,5.6,0.99,5.74,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200904",6.1,5.6,2.69,9.84,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200905",5.9,5.4,-2.64,9.83,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200906",6,5.2,0.27,13.67,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200907",6,5.2,1.13,15.6,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200908",6.2,5.3,3,17.28,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200909",6.2,5.1,-0.86,21.22,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200910",6,5.1,-3.01,17.58,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200911",5.9,5.1,-1.46,16.24,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2009,"200912",5.8,5.2,-0.87,11.95,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200801",5.9,6.8,6.44,-13.36,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200802",5.8,6.8,-2.62,-14.61,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200803",5.6,6.6,-2.47,-15.23,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200804",5.6,6.5,-1.15,-14.02,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200805",5.4,6.3,-2.63,-14.24,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200806",5.2,6.1,-3.12,-14.28,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200807",5.2,6.1,-0.55,-14.11,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200808",5.3,6.1,1.53,-13.22,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200809",5.1,6,-4.08,-15.17,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200810",5.1,5.8,0,-12.14,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200811",5.1,5.7,-0.32,-10.79,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2008,"200812",5.2,5.6,2.93,-6.34,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200701",6.8,8.8,4.17,-22,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200702",6.8,8.6,-1.2,-21.73,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200703",6.6,8.5,-1.76,-22.32,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200704",6.5,8.3,-2.54,-22.27,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200705",6.3,7.8,-2.38,-19.2,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200706",6.1,7.6,-3.07,-19.25,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200707",6.1,7.4,-0.75,-17.64,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200708",6.1,7.3,0.49,-16.67,7
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200709",6,7,-1.88,-14.22,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200710",5.8,6.8,-3.45,-14.68,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200711",5.7,6.6,-1.83,-14.58,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2007,"200712",5.6,6.6,-1.97,-15.21,6
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200601",8.8,,,,9
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200602",8.6,,-1.55,,9
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200603",8.5,,-1,,9
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200604",8.3,,-2.6,,9
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200605",7.8,,-6.09,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200606",7.6,,-3.01,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200607",7.4,,-2.69,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200608",7.3,,-0.69,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200609",7,,-4.68,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200610",6.8,,-2.93,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200611",6.6,,-1.94,,8
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2006,"200612",6.6,,-1.24,,8
"Gemeldete offene Stellen","insgesamt",2022,"202201",9106,6333,-2.41,43.79,7936
"Gemeldete offene Stellen","insgesamt",2022,"202202",10037,5643,10.22,77.87,8302
"Gemeldete offene Stellen","insgesamt",2022,"202203",10514,6214,4.75,69.2,8661
"Gemeldete offene Stellen","insgesamt",2022,"202204",11690,6772,11.19,72.62,9070
"Gemeldete offene Stellen","insgesamt",2022,"202205",11555,6727,-1.15,71.77,9473
"Gemeldete offene Stellen","insgesamt",2022,"202206",12253,7155,6.04,71.25,9898
"Gemeldete offene Stellen","insgesamt",2022,"202207",12255,7704,0.02,59.07,10277
"Gemeldete offene Stellen","insgesamt",2022,"202208",12387,8802,1.08,40.73,10576
"Gemeldete offene Stellen","insgesamt",2022,"202209",,8990,,,
"Gemeldete offene Stellen","insgesamt",2022,"202210",,9262,,,
"Gemeldete offene Stellen","insgesamt",2022,"202211",,9527,,,
"Gemeldete offene Stellen","insgesamt",2022,"202212",,9331,,,
"Gemeldete offene Stellen","insgesamt",2021,"202101",6333,8963,-3.93,-29.34,7204
"Gemeldete offene Stellen","insgesamt",2021,"202102",5643,8970,-10.9,-37.09,6927
"Gemeldete offene Stellen","insgesamt",2021,"202103",6214,8998,10.12,-30.94,6695
"Gemeldete offene Stellen","insgesamt",2021,"202104",6772,7645,8.98,-11.42,6622
"Gemeldete offene Stellen","insgesamt",2021,"202105",6727,6619,-0.66,1.63,6631
"Gemeldete offene Stellen","insgesamt",2021,"202106",7155,5949,6.36,20.27,6732
"Gemeldete offene Stellen","insgesamt",2021,"202107",7704,6053,7.67,27.28,6869
"Gemeldete offene Stellen","insgesamt",2021,"202108",8802,7186,14.25,22.49,7004
"Gemeldete offene Stellen","insgesamt",2021,"202109",8990,6904,2.14,30.21,7178
"Gemeldete offene Stellen","insgesamt",2021,"202110",9262,7817,3.03,18.49,7298
"Gemeldete offene Stellen","insgesamt",2021,"202111",9527,7386,2.86,28.99,7477
"Gemeldete offene Stellen","insgesamt",2021,"202112",9331,6592,-2.06,41.55,7705
"Gemeldete offene Stellen","insgesamt",2020,"202001",8963,9991,-9.2,-10.29,10287
"Gemeldete offene Stellen","insgesamt",2020,"202002",8970,10325,0.08,-13.12,10174
"Gemeldete offene Stellen","insgesamt",2020,"202003",8998,10283,0.31,-12.5,10067
"Gemeldete offene Stellen","insgesamt",2020,"202004",7645,10306,-15.04,-25.82,9845
"Gemeldete offene Stellen","insgesamt",2020,"202005",6619,10372,-13.42,-36.18,9533
"Gemeldete offene Stellen","insgesamt",2020,"202006",5949,10843,-10.12,-45.14,9125
"Gemeldete offene Stellen","insgesamt",2020,"202007",6053,10562,1.75,-42.69,8749
"Gemeldete offene Stellen","insgesamt",2020,"202008",7186,10728,18.72,-33.02,8454
"Gemeldete offene Stellen","insgesamt",2020,"202009",6904,10788,-3.92,-36,8130
"Gemeldete offene Stellen","insgesamt",2020,"202010",7817,10499,13.22,-25.55,7907
"Gemeldete offene Stellen","insgesamt",2020,"202011",7386,9905,-5.51,-25.43,7697
"Gemeldete offene Stellen","insgesamt",2020,"202012",6592,9871,-10.75,-33.22,7424
"Gemeldete offene Stellen","insgesamt",2019,"201901",9991,9917,-2.87,0.75,10689
"Gemeldete offene Stellen","insgesamt",2019,"201902",10325,10227,3.34,0.96,10697
"Gemeldete offene Stellen","insgesamt",2019,"201903",10283,10668,-0.41,-3.61,10665
"Gemeldete offene Stellen","insgesamt",2019,"201904",10306,10535,0.22,-2.17,10646
"Gemeldete offene Stellen","insgesamt",2019,"201905",10372,10501,0.64,-1.23,10635
"Gemeldete offene Stellen","insgesamt",2019,"201906",10843,10172,4.54,6.6,10691
"Gemeldete offene Stellen","insgesamt",2019,"201907",10562,10833,-2.59,-2.5,10669
"Gemeldete offene Stellen","insgesamt",2019,"201908",10728,11238,1.57,-4.54,10626
"Gemeldete offene Stellen","insgesamt",2019,"201909",10788,11429,0.56,-5.61,10573
"Gemeldete offene Stellen","insgesamt",2019,"201910",10499,11473,-2.68,-8.49,10492
"Gemeldete offene Stellen","insgesamt",2019,"201911",9905,10917,-5.66,-9.27,10407
"Gemeldete offene Stellen","insgesamt",2019,"201912",9871,10286,-0.34,-4.03,10373
"Gemeldete offene Stellen","insgesamt",2018,"201801",9917,9014,-3.21,10.02,9787
"Gemeldete offene Stellen","insgesamt",2018,"201802",10227,9346,3.13,9.43,9860
"Gemeldete offene Stellen","insgesamt",2018,"201803",10668,9242,4.31,15.43,9979
"Gemeldete offene Stellen","insgesamt",2018,"201804",10535,9471,-1.25,11.23,10068
"Gemeldete offene Stellen","insgesamt",2018,"201805",10501,9661,-0.32,8.69,10138
"Gemeldete offene Stellen","insgesamt",2018,"201806",10172,9982,-3.13,1.9,10154
"Gemeldete offene Stellen","insgesamt",2018,"201807",10833,10041,6.5,7.89,10220
"Gemeldete offene Stellen","insgesamt",2018,"201808",11238,9601,3.74,17.05,10356
"Gemeldete offene Stellen","insgesamt",2018,"201809",11429,9901,1.7,15.43,10483
"Gemeldete offene Stellen","insgesamt",2018,"201810",11473,9965,0.38,15.13,10609
"Gemeldete offene Stellen","insgesamt",2018,"201811",10917,10070,-4.85,8.41,10680
"Gemeldete offene Stellen","insgesamt",2018,"201812",10286,10246,-5.78,0.39,10683
"Gemeldete offene Stellen","insgesamt",2017,"201701",9014,8812,-4.16,2.29,9777
"Gemeldete offene Stellen","insgesamt",2017,"201702",9346,9029,3.68,3.51,9804
"Gemeldete offene Stellen","insgesamt",2017,"201703",9242,9440,-1.11,-2.1,9787
"Gemeldete offene Stellen","insgesamt",2017,"201704",9471,9245,2.48,2.44,9806
"Gemeldete offene Stellen","insgesamt",2017,"201705",9661,9665,2.01,-0.04,9806
"Gemeldete offene Stellen","insgesamt",2017,"201706",9982,9816,3.32,1.69,9820
"Gemeldete offene Stellen","insgesamt",2017,"201707",10041,10086,0.59,-0.45,9816
"Gemeldete offene Stellen","insgesamt",2017,"201708",9601,10455,-4.38,-8.17,9745
"Gemeldete offene Stellen","insgesamt",2017,"201709",9901,10555,3.12,-6.2,9690
"Gemeldete offene Stellen","insgesamt",2017,"201710",9965,10442,0.65,-4.57,9650
"Gemeldete offene Stellen","insgesamt",2017,"201711",10070,10176,1.05,-1.04,9642
"Gemeldete offene Stellen","insgesamt",2017,"201712",10246,9405,1.75,8.94,9712
"Gemeldete offene Stellen","insgesamt",2016,"201601",8812,8090,-4.57,8.92,9143
"Gemeldete offene Stellen","insgesamt",2016,"201602",9029,8431,2.46,7.09,9193
"Gemeldete offene Stellen","insgesamt",2016,"201603",9440,8487,4.55,11.23,9273
"Gemeldete offene Stellen","insgesamt",2016,"201604",9245,8857,-2.07,4.38,9305
"Gemeldete offene Stellen","insgesamt",2016,"201605",9665,8867,4.54,9,9371
"Gemeldete offene Stellen","insgesamt",2016,"201606",9816,8951,1.56,9.66,9443
"Gemeldete offene Stellen","insgesamt",2016,"201607",10086,9188,2.75,9.77,9518
"Gemeldete offene Stellen","insgesamt",2016,"201608",10455,9547,3.66,9.51,9594
"Gemeldete offene Stellen","insgesamt",2016,"201609",10555,9611,0.96,9.82,9673
"Gemeldete offene Stellen","insgesamt",2016,"201610",10442,9888,-1.07,5.6,9719
"Gemeldete offene Stellen","insgesamt",2016,"201611",10176,9846,-2.55,3.35,9746
"Gemeldete offene Stellen","insgesamt",2016,"201612",9405,9234,-7.58,1.85,9761
"Gemeldete offene Stellen","insgesamt",2015,"201501",8090,5877,-6.75,37.66,7151
"Gemeldete offene Stellen","insgesamt",2015,"201502",8431,6080,4.22,38.67,7347
"Gemeldete offene Stellen","insgesamt",2015,"201503",8487,5912,0.66,43.56,7562
"Gemeldete offene Stellen","insgesamt",2015,"201504",8857,6031,4.36,46.86,7797
"Gemeldete offene Stellen","insgesamt",2015,"201505",8867,5870,0.11,51.06,8047
"Gemeldete offene Stellen","insgesamt",2015,"201506",8951,6276,0.95,42.62,8270
"Gemeldete offene Stellen","insgesamt",2015,"201507",9188,6638,2.65,38.42,8482
"Gemeldete offene Stellen","insgesamt",2015,"201508",9547,7011,3.91,36.17,8694
"Gemeldete offene Stellen","insgesamt",2015,"201509",9611,8083,0.67,18.9,8821
"Gemeldete offene Stellen","insgesamt",2015,"201510",9888,8495,2.88,16.4,8937
"Gemeldete offene Stellen","insgesamt",2015,"201511",9846,8651,-0.42,13.81,9037
"Gemeldete offene Stellen","insgesamt",2015,"201512",9234,8676,-6.22,6.43,9083
"Gemeldete offene Stellen","insgesamt",2014,"201401",5877,6639,-11.49,-11.48,6883
"Gemeldete offene Stellen","insgesamt",2014,"201402",6080,7173,3.45,-15.24,6792
"Gemeldete offene Stellen","insgesamt",2014,"201403",5912,7175,-2.76,-17.6,6686
"Gemeldete offene Stellen","insgesamt",2014,"201404",6031,7124,2.01,-15.34,6595
"Gemeldete offene Stellen","insgesamt",2014,"201405",5870,6880,-2.67,-14.68,6511
"Gemeldete offene Stellen","insgesamt",2014,"201406",6276,6943,6.92,-9.61,6455
"Gemeldete offene Stellen","insgesamt",2014,"201407",6638,6618,5.77,0.3,6457
"Gemeldete offene Stellen","insgesamt",2014,"201408",7011,7105,5.62,-1.32,6449
"Gemeldete offene Stellen","insgesamt",2014,"201409",8083,7216,15.29,12.01,6522
"Gemeldete offene Stellen","insgesamt",2014,"201410",8495,6983,5.1,21.65,6648
"Gemeldete offene Stellen","insgesamt",2014,"201411",8651,6857,1.84,26.16,6797
"Gemeldete offene Stellen","insgesamt",2014,"201412",8676,6640,0.29,30.66,6967
"Gemeldete offene Stellen","insgesamt",2013,"201301",6639,5519,-5.8,20.29,7027
"Gemeldete offene Stellen","insgesamt",2013,"201302",7173,6177,8.04,16.12,7110
"Gemeldete offene Stellen","insgesamt",2013,"201303",7175,6482,0.03,10.69,7168
"Gemeldete offene Stellen","insgesamt",2013,"201304",7124,6824,-0.71,4.4,7193
"Gemeldete offene Stellen","insgesamt",2013,"201305",6880,7208,-3.43,-4.55,7165
"Gemeldete offene Stellen","insgesamt",2013,"201306",6943,7174,0.92,-3.22,7146
"Gemeldete offene Stellen","insgesamt",2013,"201307",6618,7065,-4.68,-6.33,7109
"Gemeldete offene Stellen","insgesamt",2013,"201308",7105,7373,7.36,-3.63,7086
"Gemeldete offene Stellen","insgesamt",2013,"201309",7216,7361,1.56,-1.97,7074
"Gemeldete offene Stellen","insgesamt",2013,"201310",6983,7527,-3.23,-7.23,7029
"Gemeldete offene Stellen","insgesamt",2013,"201311",6857,7443,-1.8,-7.87,6980
"Gemeldete offene Stellen","insgesamt",2013,"201312",6640,7048,-3.16,-5.79,6946
"Gemeldete offene Stellen","insgesamt",2012,"201201",5519,6538,-5.64,-15.59,6195
"Gemeldete offene Stellen","insgesamt",2012,"201202",6177,6430,11.92,-3.93,6173
"Gemeldete offene Stellen","insgesamt",2012,"201203",6482,6498,4.94,-0.25,6172
"Gemeldete offene Stellen","insgesamt",2012,"201204",6824,6415,5.28,6.38,6206
"Gemeldete offene Stellen","insgesamt",2012,"201205",7208,6443,5.63,11.87,6270
"Gemeldete offene Stellen","insgesamt",2012,"201206",7174,6242,-0.47,14.93,6348
"Gemeldete offene Stellen","insgesamt",2012,"201207",7065,6122,-1.52,15.4,6426
"Gemeldete offene Stellen","insgesamt",2012,"201208",7373,6135,4.36,20.18,6529
"Gemeldete offene Stellen","insgesamt",2012,"201209",7361,6276,-0.16,17.29,6620
"Gemeldete offene Stellen","insgesamt",2012,"201210",7527,6393,2.26,17.74,6714
"Gemeldete offene Stellen","insgesamt",2012,"201211",7443,6012,-1.12,23.8,6834
"Gemeldete offene Stellen","insgesamt",2012,"201212",7048,5849,-5.31,20.5,6933
"Gemeldete offene Stellen","insgesamt",2011,"201101",6538,4946,-10.03,32.19,6688
"Gemeldete offene Stellen","insgesamt",2011,"201102",6430,5259,-1.65,22.27,6786
"Gemeldete offene Stellen","insgesamt",2011,"201103",6498,5569,1.06,16.68,6863
"Gemeldete offene Stellen","insgesamt",2011,"201104",6415,5658,-1.28,13.38,6926
"Gemeldete offene Stellen","insgesamt",2011,"201105",6443,6761,0.44,-4.7,6900
"Gemeldete offene Stellen","insgesamt",2011,"201106",6242,6683,-3.12,-6.6,6863
"Gemeldete offene Stellen","insgesamt",2011,"201107",6122,6991,-1.92,-12.43,6791
"Gemeldete offene Stellen","insgesamt",2011,"201108",6135,7331,0.21,-16.31,6691
"Gemeldete offene Stellen","insgesamt",2011,"201109",6276,7540,2.3,-16.76,6586
"Gemeldete offene Stellen","insgesamt",2011,"201110",6393,7623,1.86,-16.14,6483
"Gemeldete offene Stellen","insgesamt",2011,"201111",6012,7040,-5.96,-14.6,6398
"Gemeldete offene Stellen","insgesamt",2011,"201112",5849,7267,-2.71,-19.51,6279
"Gemeldete offene Stellen","insgesamt",2010,"201001",4946,7673,-6.84,-35.54,6135
"Gemeldete offene Stellen","insgesamt",2010,"201002",5259,7546,6.33,-30.31,5945
"Gemeldete offene Stellen","insgesamt",2010,"201003",5569,7377,5.89,-24.51,5794
"Gemeldete offene Stellen","insgesamt",2010,"201004",5658,6769,1.6,-16.41,5702
"Gemeldete offene Stellen","insgesamt",2010,"201005",6761,6206,19.49,8.94,5748
"Gemeldete offene Stellen","insgesamt",2010,"201006",6683,6097,-1.15,9.61,5797
"Gemeldete offene Stellen","insgesamt",2010,"201007",6991,5815,4.61,20.22,5895
"Gemeldete offene Stellen","insgesamt",2010,"201008",7331,6332,4.86,15.78,5978
"Gemeldete offene Stellen","insgesamt",2010,"201009",7540,5705,2.85,32.16,6131
"Gemeldete offene Stellen","insgesamt",2010,"201010",7623,5843,1.1,30.46,6279
"Gemeldete offene Stellen","insgesamt",2010,"201011",7040,5680,-7.65,23.94,6393
"Gemeldete offene Stellen","insgesamt",2010,"201012",7267,5309,3.22,36.88,6556
"Gemeldete offene Stellen","insgesamt",2009,"200901",7673,8226,-1.51,-6.72,8492
"Gemeldete offene Stellen","insgesamt",2009,"200902",7546,8014,-1.66,-5.84,8453
"Gemeldete offene Stellen","insgesamt",2009,"200903",7377,8009,-2.24,-7.89,8401
